Quality,Angle,Distance,Time
27,81.640625,965,170.151272
29,84.03125,979.25,170.151338
26,86.265625,996,170.151407
30,88.515625,1016.75,170.151474
25,90.734375,1038.5,170.151541
29,93,1066.25,170.151608
30,95.171875,1097,170.151674
31,97.53125,1125.5,170.151741
25,99.75,1157.5,170.15181
27,102,1198.75,170.15188
27,104.15625,1242.25,170.151946
26,106.40625,1291.75,170.152015
23,108.546875,1345,170.15208
24,110.8125,1410.75,170.152243
24,113.0625,1483.5,170.152313
20,115.265625,1556.5,170.15238
18,117.484375,1645,170.152446
19,119.6875,1748,170.152513
17,121.953125,1866.75,170.152578
28,124.203125,1950,170.152647
25,126.5,1915.5,170.152713
28,128.75,1881.75,170.152779
29,131.09375,1855.5,170.156916
30,133.359375,1830.25,170.156982
29,135.640625,1803.75,170.157048
24,184.578125,2117.75,170.157114
23,186.875,2181.25,170.15718
22,189.125,2247,170.157259
25,191.390625,2329.5,170.157327
20,193.75,2233.25,170.157397
19,196.0625,2143.75,170.157465
24,198.359375,2061.25,170.15753
23,200.640625,1990.75,170.157597
23,203.046875,1925.5,170.157662
25,205.3125,1866.25,170.157728
27,207.609375,1820.75,170.157794
22,209.9375,1775.75,170.15786
27,212.25,1731.5,170.157926
31,214.546875,1694.75,170.157991
28,216.890625,1666.5,170.158057
24,219.21875,1636.5,170.158123
32,221.515625,1614.25,170.158188
32,223.828125,1590.25,170.158254
30,226.09375,1574.5,170.158319
27,228.28125,1559.75,170.158387
29,230.59375,1549.25,170.158454
29,232.859375,1537.5,170.158519
29,235.1875,1530.75,170.158589
29,237.4375,1525,170.158655
29,239.78125,1523.25,170.158722
29,242.046875,1523.5,170.158788
29,244.3125,1524.75,170.158855
29,246.609375,1534.5,170.15892
29,248.890625,1539,170.158985
29,251.140625,1550.25,170.159051
27,253.453125,1561,170.159117
31,255.71875,1574.75,170.159182
32,257.984375,1594.5,170.15925
33,260.234375,1616.5,170.159316
25,262.5,1644.75,170.159383
30,264.75,1667.5,170.159451
22,292.734375,2358.25,170.160069
23,295.03125,2286,170.160157
23,297.3125,2218.75,170.160229
20,299.484375,2162.5,170.160296
24,301.765625,2115.25,170.160364
25,304.046875,2070.25,170.160432
27,306.359375,2034.5,170.160498
27,308.640625,1999.5,170.160565
28,310.875,1967.5,170.16064
28,313.15625,1942.75,170.160707
26,315.453125,1919.5,170.160774
28,317.75,1898.75,170.160841
29,319.96875,1880,170.160906
31,322.25,1869.5,170.160972
30,324.71875,1864.25,170.161039
31,327,1859,170.161105
31,329.296875,1858.25,170.161172
31,331.578125,1856,170.161238
31,333.84375,1858.5,170.161307
31,336.171875,1862.5,170.161372
30,338.4375,1868.25,170.161438
30,340.6875,1880,170.161505
29,342.984375,1898,170.161571
26,345.265625,1918.5,170.161637
29,347.5625,1941,170.161703
28,349.859375,1968,171.415149
27,352.15625,1999,171.415732
27,354.390625,2033.5,171.415904
16,356.6875,2002.25,171.41605
17,359.046875,1855.25,171.416187
19,1.359375,1727.25,171.417513
22,3.734375,1623.5,171.417645
22,6.09375,1528.5,171.417716
23,8.421875,1449.25,171.417786
23,10.796875,1374.5,171.417853
32,41.984375,932.25,171.417919
32,44.234375,921.25,171.417985
32,46.578125,912.25,171.418051
31,48.84375,905.75,171.41812
26,51.125,898,171.418185
29,53.578125,893.25,171.41825
28,55.84375,889,171.418315
29,58.046875,887.25,171.418382
29,60.34375,887.25,171.418448
29,62.65625,888,171.418514
29,64.875,889.75,171.418578
29,67.15625,893,171.418643
25,69.46875,898.5,171.418708
33,71.625,904.75,171.418773
33,73.984375,911.75,171.418838
33,76.203125,921.25,171.418904
31,78.421875,931.25,171.41897
30,80.75,943.5,171.419035
28,83,958.5,171.4191
28,85.28125,973.25,171.419164
26,87.515625,991.5,171.419229
30,89.796875,1015,171.419294
29,92.125,1038,171.419359
30,94.265625,1066.25,171.419424
29,96.59375,1098.25,171.41949
28,98.84375,1131.5,171.419556
24,101.109375,1168.5,171.419624
28,103.34375,1213,171.41969
26,105.5625,1257.75,171.419757
25,107.765625,1312.75,171.419823
23,109.984375,1372.75,171.41989
23,112.15625,1439.25,171.419955
21,114.390625,1520.75,171.420022
22,116.65625,1607.25,171.420087
20,118.890625,1707,171.420152
30,147.203125,1798,171.420217
32,149.484375,1798.25,171.420283
31,151.796875,1797.75,171.420349
30,154.046875,1801,171.420415
30,156.453125,1804.25,171.42048
30,158.75,1818.25,171.420545
31,161.015625,1831.25,171.42061
30,163.328125,1843,171.420674
29,165.625,1866.25,171.420739
29,167.90625,1883,171.420804
26,170.15625,1917.25,171.420869
29,172.46875,1944.75,171.420935
26,174.734375,1978.25,171.421644
27,177,2018.5,171.421717
27,179.21875,2057.25,171.421785
24,181.46875,2105,171.421851
22,183.75,2168.75,171.421916
22,186.03125,2230.5,171.421981
34,255.796875,1606,171.430827
32,258.0625,1630.25,171.431004
28,260.328125,1651.75,171.431075
32,262.609375,1680.75,171.431142
31,264.8125,1710,171.43121
27,267.125,1739.5,171.431278
26,269.421875,1773.25,171.432096
26,271.625,1821.5,171.432163
26,273.9375,1863,171.432228
23,276.1875,1919.25,171.432295
23,278.4375,1976.25,171.432362
25,280.71875,2044,171.432428
22,283.015625,2118,171.432493
21,285.265625,2203.25,171.432561
22,287.484375,2297.75,171.432627
22,289.734375,2381.5,171.432694
23,292.078125,2302.5,171.432759
21,294.375,2236,171.432826
23,296.703125,2171.75,171.432891
24,298.875,2117.75,171.432957
26,301.140625,2067.75,171.433022
25,303.421875,2022.25,171.433087
27,305.734375,1990,171.433154
28,307.96875,1952,171.433219
25,310.28125,1922.75,171.433313
28,312.59375,1896.75,171.433379
29,314.84375,1876.5,171.433445
29,317.125,1858.25,171.433511
30,319.421875,1844.5,171.433577
31,321.6875,1831.5,171.433642
30,324.125,1821.25,171.433707
30,326.421875,1821.25,171.433772
30,328.703125,1812.5,171.433838
30,331.015625,1817,171.433904
29,333.296875,1820.25,171.433969
31,335.546875,1821,171.434035
31,337.84375,1825,171.434105
31,340.125,1844.25,171.434171
29,342.421875,1859,171.434236
29,344.671875,1875.5,171.434304
29,346.984375,1898.25,171.43437
21,4.203125,1526,171.434437
22,6.46875,1445.5,171.434501
24,8.8125,1370.75,171.434565
24,11.15625,1304,171.434629
25,13.5625,1248.75,171.434693
27,15.828125,1200.5,171.434759
25,18.1875,1150.25,171.434826
30,20.5,1114.25,171.434892
29,22.90625,1079.5,171.434957
24,25.234375,1047.25,171.435022
28,27.46875,1020.25,171.435089
25,29.875,994.5,171.435154
28,32.140625,973.25,171.435219
27,34.515625,954,171.435335
30,36.8125,938.5,171.435399
31,39.09375,925,171.435463
32,41.515625,912.25,171.435527
32,43.828125,900.75,171.435593
27,46.125,892,171.43566
30,48.375,883.25,171.435725
26,50.65625,877.5,171.435789
34,52.953125,872.75,171.435854
35,55.25,868.75,171.435919
35,57.53125,865.75,171.435984
35,59.75,865.75,171.436048
36,62.078125,866.75,171.436112
35,64.375,868.5,171.436178
34,66.671875,872.5,171.436242
27,68.953125,877.25,171.436308
30,71.109375,883.75,171.436372
29,73.4375,891.5,171.436438
32,75.671875,900.75,171.436502
32,77.96875,912,171.436568
32,80.1875,922.5,171.436633
30,82.453125,936.5,171.43755
22,112.484375,1434.75,171.437646
21,114.671875,1515,171.437716
22,116.875,1606.75,171.437782
20,119.125,1708.5,171.437847
18,121.3125,1831.25,171.437912
16,123.5625,1974,171.437978
27,125.78125,2002.25,171.438044
28,128.109375,1969.5,171.43811
28,130.359375,1940.5,171.438177
25,132.71875,1917.25,171.438242
29,135.015625,1889,171.438308
29,137.328125,1877,171.438374
31,139.59375,1862.25,171.438439
31,141.859375,1850,171.438511
33,144.125,1841,171.438578
31,146.46875,1840,171.438644
32,148.703125,1840,171.438709
32,151,1841.5,171.438775
31,153.265625,1843.5,171.438839
31,155.65625,1848,171.438905
30,157.953125,1859.5,171.438971
29,160.28125,1869,171.439037
29,162.578125,1886.75,171.439102
28,164.828125,1904.25,171.43917
25,167.125,1928.75,171.439236
29,169.40625,1953.5,171.439301
27,171.703125,1990,171.439366
26,174,2022.5,171.439434
28,176.265625,2063.5,171.439498
25,178.546875,2102,171.439564
22,180.734375,2155.5,171.439629
23,182.984375,2213.75,171.439702
21,185.25,2277.25,171.439768
24,187.53125,2344.75,171.439832
23,189.828125,2413.75,171.439899
22,192.125,2304.75,171.439965
21,194.453125,2207.75,171.44003
21,196.71875,2121,171.440095
25,199.03125,2048.25,171.440159
23,201.34375,1985,171.440224
23,203.71875,1921.5,171.44029
25,206.03125,1867,171.440355
29,220.75,1652.25,171.44042
25,223.046875,1633,171.440483
34,225.40625,1612.25,171.440548
33,227.65625,1601.25,171.440613
32,229.890625,1588.5,171.440678
31,232.234375,1579.75,171.440743
31,234.515625,1577.25,171.440808
27,236.765625,1567.75,171.440874
27,239.09375,1567.5,171.44094
31,241.359375,1572.5,171.441006
31,243.640625,1573.75,171.441072
31,245.9375,1580.25,171.441209
33,248.1875,1588.25,171.441279
34,250.46875,1597.75,171.441345
34,252.71875,1607.5,171.441412
32,255.046875,1631,171.441478
28,257.328125,1650.25,171.441645
31,259.546875,1674.5,171.441718
31,261.828125,1698.5,171.441787
28,264.140625,1727.75,171.441854
25,266.390625,1763,171.441919
28,268.65625,1802,171.441985
28,270.921875,1843.25,171.44205
27,273.171875,1885.5,171.442115
26,275.453125,1941,171.44218
26,326.609375,1764.75,171.442246
27,328.890625,1764,171.442312
27,331.21875,1764.25,171.442404
26,333.484375,1766.25,171.442797
29,335.75,1778.25,171.442887
30,338.078125,1784.75,171.442956
29,340.296875,1802.75,171.443073
29,342.578125,1820.75,171.443143
30,344.875,1839.25,171.443211
29,347.203125,1858,171.443277
29,349.46875,1882.25,171.900134
25,351.78125,1909.75,171.900456
28,354.0625,1947.75,171.900549
18,356.40625,1831.75,171.900618
19,358.75,1704.25,171.900688
22,1.09375,1593.25,171.900754
23,3.40625,1499.5,171.900821
29,76.390625,880,171.900887
28,78.53125,893.75,171.900953
31,80.796875,906,171.901018
31,83.125,920.75,171.901083
30,85.375,935,171.901148
27,87.703125,955.25,171.901214
27,89.875,976.25,171.901281
25,92.140625,999.25,171.901346
29,94.4375,1027.25,171.901412
29,96.734375,1057.5,171.901478
29,98.96875,1097,171.901543
28,101.21875,1132.75,171.901611
22,103.390625,1177.25,171.901677
26,105.640625,1226,171.901744
22,107.828125,1278.25,171.901814
22,110.078125,1342.5,171.90188
23,112.25,1418.5,171.901946
23,114.453125,1497.75,171.902011
20,116.71875,1584.75,171.902077
20,118.921875,1693.25,171.902143
17,121.140625,1813.5,171.902224
17,123.359375,1962.25,171.90229
28,125.609375,2039.75,171.902355
27,127.9375,2009.5,171.902421
28,130.21875,1976.75,171.902485
30,132.515625,1950,171.902551
25,134.828125,1929.75,171.902616
28,137.125,1910,171.902681
24,184.46875,2338.75,171.902746
24,186.78125,2411.25,171.902813
21,189.046875,2447.5,171.902879
21,191.359375,2340.75,171.902943
19,193.6875,2242.5,171.903011
21,195.984375,2158,171.903075
23,198.296875,2078,171.90314
24,200.609375,2014.75,171.906443
26,202.984375,1951.75,171.906527
26,205.328125,1899.25,171.906598
27,207.625,1854.75,171.906681
28,209.9375,1815.75,171.906747
24,212.234375,1771.5,171.906813
27,214.5625,1742.25,171.90688
30,216.859375,1712.5,171.907223
32,219.15625,1689.5,171.907292
30,221.484375,1664.5,171.907359
23,223.8125,1646.25,171.907426
32,226.109375,1626.5,171.907492
35,228.328125,1612,171.908899
34,230.640625,1599.75,171.909086
33,232.921875,1596,171.909175
34,235.1875,1593.75,171.909474
33,237.46875,1588.25,171.909602
33,239.78125,1588.5,171.909669
34,242.09375,1593.25,171.909736
34,244.390625,1596.5,171.909802
35,246.625,1603.75,171.909869
34,248.953125,1612,171.909935
32,251.171875,1626.5,171.910001
23,293.78125,2097.5,171.910067
25,296.09375,2045,171.910133
26,298.375,1995.75,171.910197
27,300.515625,1951,171.910263
25,302.84375,1907.5,171.910328
29,305.078125,1877.5,171.910393
29,307.40625,1846.5,171.91046
28,309.671875,1823.25,171.910525
29,311.984375,1801.5,171.91059
28,314.234375,1779.25,171.927188
26,316.546875,1760.25,171.927602
28,318.828125,1745,171.927762
29,321.09375,1739.5,171.927869
29,323.46875,1732.25,171.927939
29,325.8125,1726,171.928022
30,328.09375,1729,171.928088
30,330.375,1725,171.928159
30,332.6875,1730.5,171.928223
29,334.890625,1735.75,171.928302
28,337.21875,1744.5,171.92838
28,339.5,1758.75,171.928446
25,341.765625,1771.5,171.928513
28,344.0625,1790.75,171.92858
28,346.328125,1819.75,171.928647
30,348.609375,1841.5,171.928713
28,350.890625,1866.75,172.681334
28,353.1875,1899,172.681528
17,355.546875,1797.25,172.681606
19,357.875,1673.5,172.681675
19,0.1875,1563,172.681742
20,2.609375,1469.75,172.68181
23,4.96875,1385.75,172.681875
25,7.296875,1309.25,172.681942
25,9.5625,1250,172.682007
27,11.96875,1193.25,172.682071
27,14.296875,1144.5,172.68214
27,16.640625,1100.25,172.682206
30,43.640625,847.25,172.682273
31,45.96875,838.25,172.682339
30,48.25,831.75,172.682407
31,50.515625,826.5,172.682472
32,52.9375,823.5,172.682538
32,55.171875,820.5,172.682602
32,57.5625,820.5,172.682669
32,59.796875,820.25,172.682734
32,61.96875,821,172.682802
32,64.28125,824,172.682867
32,66.578125,828.25,172.682948
27,149.296875,1926,172.683017
26,151.515625,1929,172.683083
31,153.828125,1939.75,172.683181
30,156.234375,1947,172.683248
30,158.53125,1957,172.683314
30,160.859375,1977,172.683379
28,163.140625,1997.75,172.683445
28,165.375,2020.75,172.683511
29,167.6875,2049.25,172.683578
27,170.015625,2078.25,172.683645
25,172.25,2116,172.683711
23,174.546875,2155.75,172.683775
25,176.84375,2204.25,172.683841
23,179.046875,2261,172.683907
27,181.328125,2313,172.683972
22,183.59375,2379,172.684039
22,185.890625,2448,172.684104
20,188.171875,2493.25,172.68417
20,190.46875,2387.75,172.684236
20,192.765625,2285.75,172.684304
22,195.09375,2201.75,172.684371
22,197.4375,2117.75,172.684439
24,199.703125,2049.5,172.684505
25,202.03125,1991.5,172.684571
24,204.390625,1931,172.684636
28,206.734375,1882.5,172.684702
29,209.03125,1842,172.684768
27,211.34375,1803.5,172.684832
24,213.609375,1763.75,172.684897
26,215.9375,1738.25,172.684963
30,218.265625,1712,172.685029
32,220.5625,1693.75,172.685094
30,222.859375,1667.75,172.685246
29,225.171875,1651,172.685315
28,258.84375,1726.5,172.685923
26,261.078125,1757.5,172.685996
28,263.390625,1789.5,172.686063
28,265.625,1827.5,172.686133
26,267.875,1864.5,172.686199
25,270.15625,1908,172.686267
26,272.4375,1964,172.686333
24,274.734375,2020.5,172.686401
23,277,2080.25,172.686466
21,279.265625,2156.75,172.686558
20,281.53125,2235,172.686624
23,283.78125,2331,172.686691
21,286.078125,2266.25,172.686756
23,288.4375,2185.5,172.686822
21,290.71875,2116.5,172.686888
24,293.015625,2051.75,172.686956
25,295.34375,1999,172.687025
26,297.671875,1948.75,172.687092
25,299.78125,1905.25,172.68716
26,302.078125,1867,172.687226
29,304.375,1839,172.687293
28,306.65625,1806,172.687358
25,8.171875,1223.75,172.687425
25,10.53125,1167.5,172.68749
27,12.859375,1118,172.687555
27,15.21875,1076.25,172.687623
24,17.546875,1039.5,172.687689
24,19.890625,1003.75,172.687754
27,22.125,975,172.68782
27,24.5,949.5,172.687884
30,26.921875,927,172.687947
30,29.109375,907,172.688013
27,31.578125,887.25,172.688079
31,33.859375,870.5,172.688145
23,36.265625,856.25,172.688215
30,38.5625,844.25,172.688284
29,40.859375,833.75,172.688349
31,43.203125,824.75,172.688417
31,45.5,817.75,172.688482
27,47.734375,811,172.688548
34,50.109375,806,172.688612
34,52.359375,802.75,172.688678
34,54.6875,800,172.688743
34,56.875,800,172.688808
34,59.171875,799.5,172.688872
35,61.390625,800.5,172.688938
34,63.75,804,172.689002
34,65.953125,806.75,172.689068
29,68.1875,813.25,172.689133
32,70.5625,818.5,172.689198
30,72.890625,826.25,172.689263
31,75.03125,836.75,172.689329
30,77.40625,846,172.689395
22,79.671875,858.25,172.68946
33,81.859375,872,172.689527
26,84.203125,888.75,172.689592
29,86.390625,908.5,172.689681
30,88.671875,927.5,172.689746
27,90.921875,949.75,172.689812
27,93.203125,974.5,172.689877
24,95.453125,1002.25,172.689942
28,97.6875,1035,172.690008
26,99.921875,1071,172.690073
26,102.15625,1116.5,172.690137
23,104.421875,1160.5,172.690203
26,106.640625,1211.75,172.690268
21,108.8125,1268.75,172.690335
22,111.015625,1334.75,172.6904
21,113.1875,1418,172.690466
19,115.421875,1507.5,172.690531
20,117.640625,1600.25,172.690597
18,119.875,1719.5,172.690663
18,122.09375,1855.25,172.690728
14,124.359375,2022.75,172.690795
26,126.59375,2089.75,172.690875
28,128.859375,2064.5,172.690941
29,131.1875,2037.25,172.691547
27,133.5,2016.75,172.691631
28,135.765625,1997.5,172.691705
28,138.03125,1986,172.69178
30,140.375,1970,172.69221
31,142.65625,1958.25,172.692284
30,144.921875,1954.75,172.692356
31,147.234375,1954.25,172.692433
30,149.515625,1955,172.692508
30,151.765625,1965.25,172.692588
30,154.078125,1971.5,172.692674
29,156.4375,1980.25,172.692745
28,158.75,1996.25,172.692821
27,161.03125,2014.5,172.692893
29,163.3125,2038.25,172.692964
29,165.625,2063.5,172.693041
27,167.90625,2088,172.693111
25,170.15625,2121.25,172.693187
23,172.484375,2159.25,172.693262
26,174.734375,2206,172.693337
24,177.03125,2253.25,172.693412
27,179.203125,2308.75,172.693485
24,181.515625,2371.25,172.693562
25,183.765625,2437.75,172.693642
23,186.03125,2512.25,172.693712
19,188.359375,2482.5,172.693797
20,190.671875,2378,172.693872
19,192.953125,2282,172.693959
23,195.25,2199.25,172.694041
22,197.578125,2119.25,172.694114
23,199.890625,2051.5,172.694194
25,202.234375,1994.25,172.694262
27,204.578125,1939.5,172.696413
28,206.875,1887.25,172.696493
29,209.203125,1846,172.696559
28,211.484375,1809.25,172.696625
25,213.796875,1772.25,172.696691
27,216.109375,1742.75,172.696757
29,218.46875,1723.75,172.696822
33,220.71875,1700.5,172.69689
32,223.015625,1683,172.696954
31,225.359375,1666,172.697021
29,227.609375,1651,172.697087
25,229.875,1641,172.697153
25,232.109375,1634.25,172.697221
33,234.421875,1628.25,172.697287
33,236.734375,1625.75,172.697354
33,239.046875,1627,172.697419
33,241.3125,1628,172.697485
25,243.59375,1639.75,172.697551
25,245.84375,1647,172.697617
30,248.140625,1653.75,172.697685
32,250.421875,1670.25,172.697752
33,252.6875,1686.5,172.697822
31,254.96875,1710,172.697984
29,257.25,1726,172.698052
26,259.53125,1757.25,172.698118
28,261.765625,1782.25,172.698183
28,264.0625,1822.75,172.698249
28,266.328125,1857.5,172.698317
28,268.59375,1899.5,172.698383
26,270.84375,1948.75,172.698449
25,273.125,2003.5,172.698516
25,275.421875,2064.75,172.698581
21,277.6875,2131.25,172.698649
21,279.9375,2209.75,172.698715
21,282.234375,2296.75,172.69878
19,284.484375,2279.75,172.698846
23,286.78125,2202.25,172.698938
22,289.140625,2123.25,172.699005
24,291.40625,2060.75,172.69907
25,293.71875,2002,172.699136
27,296.03125,1949.25,172.699201
26,298.359375,1904,172.699267
26,300.53125,1864.5,172.699332
29,302.796875,1835.75,172.701269
28,305.09375,1802.5,172.701528
24,307.40625,1770.25,172.701616
26,309.6875,1745,172.7017
28,311.96875,1726,172.705851
31,314.234375,1709.5,172.706148
32,316.515625,1698.75,172.706234
34,318.796875,1686.5,172.706305
32,321.09375,1680,172.706376
32,323.546875,1670.75,172.706445
32,325.859375,1668.75,172.706516
33,328.09375,1669.25,172.706586
33,330.421875,1669.75,172.706656
